s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lon_deg,lat_deg
101.60000000000001,655.6811597534429,-340.52566383144716,-3.0952359346954106,-1.1128642201956034e-11,3.0,118.82143703748321,31.885441005915453
101.80000000000001,655.4813746103157,-340.53493185462094,-3.095235934695402,-1.0506666764180156e-11,3.0,118.82143492377747,31.885440922659384
102.0,655.2815894658453,-340.5441998781902,-3.0952359346957676,-5.589496737474656e-12,3.0,118.82143281007173,31.885440839403312
102.2,655.0818043213749,-340.55346790175946,-3.095235934696145,-1.4067369275989158e-12,3.0,118.82143069636598,31.88544075614724
102.4,654.8820191782477,-340.56273592532875,-3.0952359346961646,-3.857703288424523e-12,3.0,118.82142858266025,31.885440672891168
102.60000000000001,654.6822340337773,-340.57200394889804,-3.0952359346960954,-5.011642609312059e-12,3.0,118.8214264689545,31.885440589635095
102.80000000000001,654.4824488893069,-340.5812719720718,-3.0952359346959715,6.648134740862667e-12,3.0,118.82142435524875,31.885440506379027
103.0,654.2826637461797,-340.59053999564105,-3.0952359346959417,1.624362045161974e-11,3.0,118.82142224154302,31.885440423122954
103.2,654.0828786017092,-340.59980801960586,-3.095235934695965,1.561365965393779e-11,3.0,118.82142012783727,31.88544033986688
103.4,653.8830934572388,-340.6090760431751,-3.0952359346956873,2.2016751738469534e-12,3.0,118.82141801413152,31.885440256610806
103.60000000000001,653.6833083141116,-340.61834406634887,-3.0952359346954075,-1.0849010366979781e-11,3.0,118.82141590042579,31.885440173354738
103.80000000000001,653.4835231696412,-340.62761208991816,-3.095235934695398,-9.981353638590719e-12,3.0,118.82141378672004,31.885440090098665
104.0,653.2837380251708,-340.63688011348745,-3.095235934695774,-5.4916590215146574e-12,3.0,118.8214116730143,31.885440006842593
104.2,653.0839528820436,-340.6461481370567,-3.0952359346961558,-4.327651396780451e-12,3.0,118.82140955930856,31.88543992358652
104.4,652.8841677375732,-340.655416160626,-3.095235934696086,-5.354476746239295e-12,3.0,118.82140744560282,31.88543984033045
104.60000000000001,652.684382594446,-340.66468418419527,-3.0952359346960123,-3.371270867937686e-12,3.0,118.82140533189708,31.885439757074376
104.80000000000001,652.4845974513187,-340.6739522077645,-3.095235934695972,6.8408744710645516e-12,3.0,118.82140321819135,31.885439673818304
105.0,652.2848123068483,-340.6832202313338,-3.095235934695955,1.6169183835218647e-11,3.0,118.8214011044856,31.885439590562232
105.2,652.0850271623779,-340.6924882549031,-3.095235934695969,1.5413099711379008e-11,3.0,118.82139899077985,31.88543950730616
105.4,651.8852420192507,-340.70175627807686,-3.095235934695683,1.9462492829825636e-12,3.0,118.82139687707412,31.88543942405009
105.60000000000001,651.6854568747802,-340.7110243016461,-3.0952359346953995,-9.801920674794387e-12,3.0,118.82139476336837,31.88543934079402
105.80000000000001,651.4856717303098,-340.7202923252154,-3.0952359346957783,-5.138186426625993e-12,3.0,118.82139264966263,31.885439257537946
106.0,651.2858865871826,-340.7295603487847,-3.0952359346961438,-1.5564408180632562e-12,3.0,118.8213905359569,31.885439174281874
106.2,651.0861014427122,-340.7388283723539,-3.095235934696156,-4.342863747591775e-12,3.0,118.82138842225115,31.885439091025802
106.4,650.8863162982418,-340.7480963959232,-3.095235934696083,-5.130953945149357e-12,3.0,118.8213863085454,31.88543900776973
106.60000000000001,650.6865311551146,-340.7573644194925,-3.095235934696006,-3.594067260570947e-12,3.0,118.82138419483967,31.885438924513657
106.80000000000001,650.4867460106442,-340.7666324430617,-3.095235934695966,6.715704384015236e-12,3.0,118.82138208113392,31.885438841257585
107.0,650.2869608661738,-340.775900466631,-3.0952359346959546,1.5516122263907317e-11,3.0,118.82137996742817,31.885438758001513
107.2,650.0871757230466,-340.7851684902003,-3.095235934695687,1.870525970783568e-12,3.0,118.82137785372244,31.88543867474544
107.4,649.8873905785762,-340.7944365133741,-3.095235934695409,-1.024931367946206e-11,3.0,118.82137574001669,31.885438591489372
107.60000000000001,649.6876054341058,-340.8037045369433,-3.0952359346954,-9.348331287428386e-12,3.0,118.82137362631094,31.8854385082333
107.80000000000001,649.4878202909786,-340.8129725609081,-3.0952359346957823,-5.075862582609947e-12,3.0,118.82137151260521,31.885438424977224
108.0,649.2880351478514,-340.82224058447736,-3.0952359346961424,-1.7415130409447307e-12,3.0,118.82136939889948,31.88543834172115
108.2,649.088250003381,-340.83150860765113,-3.0952359346961527,-4.533441256144587e-12,3.0,118.82136728519373,31.885438258465083
108.4,648.8884648602537,-340.8407766312204,-3.09523593469608,-5.0347547673150915e-12,3.0,118.821365171488,31.88543817520901
108.60000000000001,648.6886797157833,-340.8500446547897,-3.095235934695967,7.059821857829741e-12,3.0,118.82136305778225,31.88543809195294
108.80000000000001,648.4888945713129,-340.85931267835895,-3.0952359346959595,1.5346302260316752e-11,3.0,118.8213609440765,31.885438008696866
109.0,648.2891094281857,-340.86858070192824,-3.0952359346956753,1.3884011734873515e-12,3.0,118.82135883037077,31.885437925440794
109.2,648.0893242837153,-340.87784872549753,-3.0952359346954,-1.0271603783247423e-11,3.0,118.82135671666502,31.88543784218472
109.4,647.8895391392449,-340.88711674906676,-3.0952359346953977,-9.062719413892158e-12,3.0,118.82135460295927,31.88543775892865
109.60000000000001,647.6897539961177,-340.89638477263605,-3.0952359346957965,-4.897644901325754e-12,3.0,118.82135248925354,31.885437675672577
109.80000000000001,647.4899688516473,-340.90565279620535,-3.09523593469615,-1.835860652247446e-12,3.0,118.8213503755478,31.885437592416505
110.0,647.2901837071769,-340.9149208193791,-3.0952359346961518,-4.791267985920086e-12,3.0,118.82134826184205,31.885437509160436
110.2,647.0903985640497,-340.9241888429484,-3.0952359346960754,-5.01512778373383e-12,3.0,118.82134614813631,31.885437425904364
110.4,646.8906134195793,-340.93345686651764,-3.0952359346959666,7.246638428788739e-12,3.0,118.82134403443057,31.88543734264829
110.60000000000001,646.6908282751089,-340.94272489008694,-3.0952359346959626,1.5631047485386875e-11,3.0,118.82134192072482,31.88543725939222
110.80000000000001,646.4910431319817,-340.95199291365617,-3.095235934695982,1.488124006214518e-11,3.0,118.82133980701909,31.885437176136147
111.0,646.2912579875112,-340.96126093722546,-3.0952359346956717,1.1919165075285367e-12,3.0,118.82133769331334,31.885437092880075
111.2,646.0914728443839,-340.97052896079475,-3.0952359346953955,-9.991333081846754e-12,3.0,118.8213355796076,31.885437009624003
111.4,645.8916877012567,-340.979796984364,-3.0952359346953893,-9.07486340539857e-12,3.0,118.82133346590187,31.88543692636793
111.60000000000001,645.6919025567863,-340.9890650079333,-3.0952359346958023,-4.78345943489526e-12,3.0,118.82133135219613,31.885436843111858
111.80000000000001,645.4921174123159,-340.99833303150257,-3.095235934696159,-4.856282816731581e-12,3.0,118.82132923849038,31.885436759855786
112.0,645.2923322691887,-341.00760105467634,-3.0952359346960816,-4.970904828644233e-12,3.0,118.82132712478464,31.885436676599717
112.2,645.0925471247183,-341.01686907824563,-3.0952359346960003,-3.142058945115002e-12,3.0,118.8213250110789,31.885436593343645
112.4,644.8927619802479,-341.02613710181487,-3.095235934695969,7.409014047910829e-12,3.0,118.82132289737315,31.885436510087573
112.60000000000001,644.6929768371207,-341.0354051257796,-3.0952359346959644,1.5461215827624318e-11,3.0,118.82132078366742,31.885436426831497
112.80000000000001,644.4931916926503,-341.04467314895345,-3.095235934695988,1.4727687181019766e-11,3.0,118.82131866996167,31.885436343575428
113.0,644.2934065481799,-341.0539411725227,-3.095235934695664,1.220434616034126e-12,3.0,118.82131655625592,31.885436260319356
113.2,644.0936214050527,-341.063209196092,-3.095235934695392,-8.72252787804804e-12,3.0,118.82131444255019,31.885436177063283
113.4,643.8938362605822,-341.07247721966127,-3.0952359346958,-4.824646911096566e-12,3.0,118.82131232884444,31.88543609380721
113.60000000000001,643.6940511161118,-341.0817452432305,-3.0952359346961433,-2.497846177308938e-12,3.0,118.8213102151387,31.88543601055114
113.80000000000001,643.4942659729846,-341.0910132667998,-3.0952359346961504,-5.35651956851074e-12,3.0,118.82130810143296,31.885435927295067
114.0,643.2944808285142,-341.10028128997357,-3.0952359346960727,-5.221433796589047e-12,3.0,118.82130598772721,31.885435844038998
114.2,643.0946956840438,-341.1095493139383,-3.095235934696008,-2.899674881143219e-12,3.0,118.82130387402147,31.885435760782922
114.4,642.8949105409166,-341.1188173375076,-3.0952359346959786,7.581074786617841e-12,3.0,118.82130176031573,31.88543567752685
114.60000000000001,642.6951253977894,-341.1280853606814,-3.0952359346959786,1.5144387615088884e-11,3.0,118.82129964661,31.88543559427078
114.80000000000001,642.495340253319,-341.1373533842507,-3.0952359346956575,1.044676514237711e-12,3.0,118.82129753290425,31.88543551101471
115.0,642.2955551101918,-341.1466214078199,-3.0952359346953897,-9.211857820789738e-12,3.0,118.82129541919852,31.885435427758637
115.2,642.0957699657214,-341.1558894313892,-3.095235934695381,-8.295761956907445e-12,3.0,118.82129330549277,31.885435344502564
115.4,641.895984821251,-341.1651574549585,-3.0952359346958076,-4.704493356332623e-12,3.0,118.82129119178703,31.885435261246492
115.60000000000001,641.6961996781238,-341.1744254785277,-3.0952359346961402,-2.4980002878009474e-12,3.0,118.82128907808129,31.88543517799042
115.80000000000001,641.4964145336534,-341.183693502097,-3.0952359346961518,-5.575912404059923e-12,3.0,118.82128696437555,31.885435094734348
116.0,641.296629389183,-341.1929615256663,-3.095235934696068,-5.128479472549606e-12,3.0,118.8212848506698,31.885435011478275
116.2,641.0968442460558,-341.20222954923554,-3.0952359346959746,7.46616374389162e-12,3.0,118.82128273696406,31.885434928222203
116.4,640.8970591015853,-341.21149757280483,-3.095235934695983,1.5006318851885973e-11,3.0,118.82128062325832,31.88543484496613
116.60000000000001,640.6972739571149,-341.2207655963741,-3.0952359346956624,9.7721402974505e-13,3.0,118.82127850955257,31.88543476171006
116.80000000000001,640.4974888139877,-341.2300336195479,-3.0952359346953955,-8.900407767712051e-12,3.0,118.82127639584684,31.88543467845399
117.0,640.2977036695173,-341.23930164311713,-3.095235934695379,-8.10255303792452e-12,3.0,118.82127428214109,31.885434595197918
117.2,640.0979185250469,-341.2485696666864,-3.095235934695811,-4.634078078778403e-12,3.0,118.82127216843534,31.885434511941845
117.4,639.8981333819197,-341.2578376902557,-3.095235934696138,-2.625289688894727e-12,3.0,118.82127005472961,31.885434428685773
117.60000000000001,639.6983482374493,-341.26710571382495,-3.0952359346961504,-5.515291496293799e-12,3.0,118.82126794102386,31.8854343454297
117.80000000000001,639.498563094322,-341.27637373739424,-3.0952359346960647,-4.921490196048693e-12,3.0,118.82126582731813,31.88543426217363
118.0,639.2987779511948,-341.28564176096353,-3.0952359346959764,7.582836562611393e-12,3.0,118.8212637136124,31.885434178917556
118.2,639.0989928067244,-341.29490978453276,-3.095235934695978,1.474403432898627e-11,3.0,118.82126159990665,31.885434095661484
118.4,638.899207662254,-341.30417780810205,-3.095235934696,1.3966071910596714e-11,3.0,118.8212594862009,31.885434012405412
118.60000000000001,638.6994225191268,-341.3134458312758,-3.095235934695656,9.048665739835425e-13,3.0,118.82125737249517,31.885433929149343
118.80000000000001,638.4996373746563,-341.3227138552406,-3.0952359346953933,-8.683667880359207e-12,3.0,118.82125525878942,31.885433845893267
119.0,638.2998522301859,-341.33198187880987,-3.095235934695386,-7.671391855727167e-12,3.0,118.82125314508367,31.885433762637195
119.2,638.1000670870587,-341.34124990198364,-3.0952359346958156,-4.688877115961962e-12,3.0,118.82125103137794,31.885433679381126
119.4,637.9002819425883,-341.35051792555294,-3.0952359346961456,-5.638299523198822e-12,3.0,118.8212489176722,31.885433596125054
119.60000000000001,637.7004967981179,-341.35978594912217,-3.0952359346960607,-4.887494893672301e-12,3.0,118.82124680396645,31.885433512868982
119.80000000000001,637.5007116549907,-341.36905397269146,-3.0952359346960003,-2.706252582063122e-12,3.0,118.82124469026071,31.88543342961291
120.0,637.3009265105203,-341.37832199626075,-3.095235934695975,7.914738581793913e-12,3.0,118.82124257655497,31.885433346356837
120.2,637.1011413660499,-341.38759001983,-3.095235934695986,1.4546931751809439e-11,3.0,118.82124046284922,31.885433263100765
120.4,636.9013562229227,-341.3968580433993,-3.095235934696001,1.3777799603657461e-11,3.0,118.82123834914348,31.885433179844693
120.60000000000001,636.7015710784523,-341.40612606696857,-3.0952359346956455,4.545269695469515e-13,3.0,118.82123623543774,31.88543309658862
120.80000000000001,636.5017859339819,-341.4153940905378,-3.0952359346953804,-7.845956852288325e-12,3.0,118.82123412173199,31.88543301333255
121.0,636.3020007908547,-341.4246621141071,-3.0952359346958254,-4.779785175050542e-12,3.0,118.82123200802626,31.885432930076476
121.2,636.1022156477275,-341.43393013728087,-3.095235934696146,-2.8914042757133658e-12,3.0,118.82122989432052,31.885432846820407
121.4,635.902430503257,-341.44319816085016,-3.0952359346961535,-5.923080655833992e-12,3.0,118.82122778061478,31.885432763564335
121.60000000000001,635.7026453601298,-341.4524661844194,-3.0952359346960674,-4.757654499872952e-12,3.0,118.82122566690904,31.885432680308263
121.80000000000001,635.5028602156594,-341.4617342079887,-3.0952359346959955,-2.6979750959856733e-12,3.0,118.8212235532033,31.88543259705219
122.0,635.303075071189,-341.471002231558,-3.0952359346959777,8.149047235367525e-12,3.0,118.82122143949755,31.88543251379612
122.2,635.1032899280618,-341.4802702551272,-3.095235934695986,1.4386050128371558e-11,3.0,118.82121932579182,31.885432430540046
122.4,634.9035047835914,-341.4895382786965,-3.0952359346956397,5.682355150568458e-13,3.0,118.82121721208607,31.885432347283974
122.60000000000001,634.703719639121,-341.4988063022658,-3.0952359346953795,-8.20588913162044e-12,3.0,118.82121509838032,31.8854322640279
122.80000000000001,634.5039344959938,-341.508074325835,-3.0952359346953773,-7.423691611121594e-12,3.0,118.82121298467459,31.88543218077183
123.0,634.3041493515234,-341.5173423494043,-3.095235934695828,-4.734066323627432e-12,3.0,118.82121087096884,31.885432097515757
123.2,634.104364207053,-341.5266103725781,-3.0952359346961402,-3.392425529105548e-12,3.0,118.8212087572631,31.88543201425969
123.4,633.9045790639258,-341.5358783961474,-3.095235934696151,-6.017992782518604e-12,3.0,118.82120664355736,31.885431931003616
123.60000000000001,633.7047939194554,-341.54514642011213,-3.0952359346960656,-4.740816782033165e-12,3.0,118.82120452985161,31.88543184774754
123.80000000000001,633.505008774985,-341.5544144432859,-3.095235934695987,8.294088529869617e-12,3.0,118.82120241614587,31.88543176449147
124.0,633.3052236318576,-341.5636824668552,-3.09523593469599,1.4152598477083239e-11,3.0,118.82120030244013,31.8854316812354
124.2,633.1054384873872,-341.57295049042443,-3.095235934695633,4.90812416877131e-13,3.0,118.82119818873439,31.885431597979327
124.4,632.9056533429168,-341.5822185139937,-3.095235934695376,-7.899686505490527e-12,3.0,118.82119607502864,31.885431514723255
124.60000000000001,632.7058681997896,-341.591486537563,-3.0952359346953755,-6.913538802940655e-12,3.0,118.8211939613229,31.885431431467183
124.80000000000001,632.5060830566624,-341.60075456113225,-3.095235934695834,-4.565822278328442e-12,3.0,118.82119184761717,31.88543134821111
125.0,632.306297912192,-341.6100225843061,-3.09523593469614,-3.582819385880693e-12,3.0,118.82118973391142,31.88543126495504
125.2,632.1065127690648,-341.61929060827083,-3.0952359346961407,-6.500586527579077e-12,3.0,118.82118762020569,31.885431181698966
125.4,631.9067276245944,-341.62855863184006,-3.095235934696057,-4.882308314617867e-12,3.0,118.82118550649994,31.885431098442893
125.60000000000001,631.706942480124,-341.63782665540936,-3.095235934695989,8.435923540373666e-12,3.0,118.8211833927942,31.88543101518682
125.80000000000001,631.5071573369968,-341.64709467858313,-3.0952359346960043,1.424507418997404e-11,3.0,118.82118127908846,31.885430931930753
126.0,631.3073721925264,-341.6563627021524,-3.09523593469602,1.3530110305805638e-11,3.0,118.82117916538272,31.88543084867468
126.2,631.107587048056,-341.6656307257217,-3.095235934695624,2.4073629474831665e-13,3.0,118.82117705167697,31.885430765418608
126.4,630.9078019049288,-341.67489874929095,-3.095235934695377,-7.546517875621868e-12,3.0,118.82117493797124,31.885430682162536
126.60000000000001,630.7080167604583,-341.68416677286024,-3.095235934695368,-6.653201706183798e-12,3.0,118.82117282426549,31.885430598906463
126.80000000000001,630.5082316159879,-341.69343479642953,-3.0952359346958436,-4.480445328037743e-12,3.0,118.82117071055974,31.88543051565039
127.0,630.3084464728607,-341.70270281999876,-3.0952359346961384,-6.5022617999953605e-12,3.0,118.82116859685401,31.88543043239432
127.2,630.1086613283903,-341.71197084356805,-3.095235934696055,-4.899044925224024e-12,3.0,118.82116648314826,31.885430349138247
127.4,629.9088761839199,-341.7212388671373,-3.0952359346959937,-2.552843815065905e-12,3.0,118.82116436944251,31.885430265882174
127.60000000000001,629.7090910407927,-341.7305068903111,-3.095235934695986,8.258984248518121e-12,3.0,118.82116225573678,31.885430182626106
127.80000000000001,629.5093058976655,-341.73977491388035,-3.095235934696008,1.4193241523205648e-11,3.0,118.82116014203105,31.885430099370033
128.0,629.3095207531951,-341.74904293744964,-3.0952359346960243,1.3300015831291455e-11,3.0,118.8211580283253,31.88543001611396
128.20000000000002,629.1097356100679,-341.75831096101894,-3.0952359346956317,4.686640458459657e-15,3.0,118.82115591461957,31.88542993285789
128.4,628.9099504655975,-341.76757898458817,-3.0952359346953817,-6.2838279581726764e-12,3.0,118.82115380091382,31.885429849601817
128.6,628.7101653211271,-341.77684700815746,-3.0952359346958533,-4.405843466558e-12,3.0,118.82115168720807,31.885429766345744
128.8,628.5103801779999,-341.78611503172675,-3.0952359346961416,-3.806757330017167e-12,3.0,118.82114957350234,31.885429683089672
129.0,628.3105950335295,-341.795383055296,-3.095235934696127,-6.911329777864077e-12,3.0,118.82114745979659,31.8854295998336
129.20000000000002,628.110809889059,-341.8046510788653,-3.0952359346960447,-4.374681241822481e-12,3.0,118.82114534609084,31.885429516577528
129.4,627.9110247459319,-341.81391910243457,-3.0952359346960017,-2.059029656136614e-12,3.0,118.82114323238511,31.885429433321455
129.6,627.7112396014614,-341.82318712560834,-3.095235934695996,8.402630139242774e-12,3.0,118.82114111867936,31.885429350065387
129.8,627.511454456991,-341.8324551491776,-3.095235934695995,1.3356605888198798e-11,3.0,118.82113900497362,31.885429266809314
130.0,627.3116693138637,-341.8417231731423,-3.095235934695611,-1.447012277020221e-13,3.0,118.82113689126788,31.88542918355324
130.20000000000002,627.1118841693933,-341.8509911967116,-3.095235934695378,-7.106666046487784e-12,3.0,118.82113477756214,31.885429100297166
130.4,626.912099024923,-341.8602592198854,-3.0952359346953773,-6.2446002710957564e-12,3.0,118.82113266385639,31.885429017041098
130.6,626.7123138817957,-341.8695272434547,-3.095235934695861,-4.211683865557567e-12,3.0,118.82113055015066,31.885428933785025
130.8,626.5125287373253,-341.878795267024,-3.095235934696141,-3.848529929586138e-12,3.0,118.82112843644491,31.885428850528953
131.0,626.3127435928549,-341.8880632905932,-3.0952359346961433,-6.962565582174712e-12,3.0,118.82112632273916,31.88542876727288
131.20000000000002,626.1129584497277,-341.8973313141625,-3.095235934696034,-4.6998786742781646e-12,3.0,118.82112420903343,31.88542868401681
131.4,625.9131733066005,-341.9065993377318,-3.0952359346959835,8.921333997481349e-12,3.0,118.8211220953277,31.885428600760736
131.6,625.7133881621301,-341.915867361301,-3.095235934696016,1.3718207968025038e-11,3.0,118.82111998162195,31.885428517504664
131.8,625.5136030190029,-341.9251353848703,-3.0952359346956198,-1.5315704133542449e-13,3.0,118.82111786791621,31.885428434248592
132.0,625.3138178745324,-341.9344034084396,-3.09523593469536,-7.137811531920396e-12,3.0,118.82111575421047,31.88542835099252
132.20000000000002,625.114032730062,-341.9436714316134,-3.095235934695362,-6.092691971470893e-12,3.0,118.82111364050472,31.88542826773645
132.4,624.9142475869348,-341.9529394551826,-3.095235934695864,-4.516176667125983e-12,3.0,118.82111152679899,31.88542818448038
132.6,624.7144624424644,-341.9622074787519,-3.0952359346961433,-4.241462508723788e-12,3.0,118.82110941309324,31.885428101224306
132.8,624.514677297994,-341.9714755023212,-3.0952359346961438,-6.793897688169844e-12,3.0,118.82110729938749,31.885428017968234
133.0,624.3148921548668,-341.98074352628595,-3.0952359346960514,-4.357669812212015e-12,3.0,118.82110518568176,31.88542793471216
133.20000000000002,624.1151070103964,-341.9900115494597,-3.0952359346959963,8.706670593332527e-12,3.0,118.82110307197601,31.88542785145609
133.4,623.915321865926,-341.999279573029,-3.0952359346959994,1.3348062171591127e-11,3.0,118.82110095827026,31.885427768200017
133.6,623.7155367227988,-342.00854759659825,-3.095235934696022,1.2963334262451393e-11,3.0,118.82109884456453,31.885427684943945
133.8,623.5157515783284,-342.01781562016754,-3.09523593469561,1.3900763288736634e-13,3.0,118.82109673085878,31.885427601687873
134.0,623.315966433858,-342.02708364373683,-3.0952359346953786,-6.724431810948169e-12,3.0,118.82109461715304,31.8854275184318
134.20000000000002,623.1161812907308,-342.0363516669106,-3.0952359346953533,-5.869478251835834e-12,3.0,118.8210925034473,31.885427435175732
134.4,622.9163961476036,-342.04561969047984,-3.0952359346958604,-4.761056807944052e-12,3.0,118.82109038974157,31.88542735191966
134.6,622.7166110031332,-342.05488771444465,-3.0952359346961384,-7.220063171302689e-12,3.0,118.82108827603582,31.885427268663584
134.8,622.516825860006,-342.0641557380139,-3.095235934696052,-4.560351914475592e-12,3.0,118.82108616233009,31.88542718540751
135.0,622.3170407155355,-342.07342376118766,-3.0952359346960017,-1.7315916245572627e-12,3.0,118.82108404862434,31.885427102151443
135.20000000000002,622.1172555710651,-342.08269178475695,-3.0952359346959994,8.946520812974323e-12,3.0,118.8210819349186,31.88542701889537
135.4,621.9174704279379,-342.09195980832624,-3.0952359346960225,1.3303895236831918e-11,3.0,118.82107982121286,31.8854269356393
135.6,621.7176852834675,-342.10122783189547,-3.0952359346960163,1.2312622645111134e-11,3.0,118.82107770750711,31.885426852383226
135.8,621.5179001389971,-342.11049585546476,-3.095235934695593,1.4321348635714956e-13,3.0,118.82107559380137,31.885426769127154
136.0,621.3181149958698,-342.11976387863854,-3.0952359346953733,-5.279233198947378e-12,3.0,118.82107348009563,31.885426685871085
136.20000000000002,621.1183298513994,-342.1290319026033,-3.09523593469588,-4.7286025118115055e-12,3.0,118.82107136638989,31.88542660261501
136.4,620.9185447069291,-342.1382999261726,-3.09523593469612,-4.765270933661773e-12,3.0,118.82106925268414,31.885426519358937
136.6,620.7187595638018,-342.14756794974187,-3.0952359346961282,-7.671284360017026e-12,3.0,118.8210671389784,31.885426436102865
136.8,620.5189744193314,-342.15683597291564,-3.095235934696045,-4.334941569518884e-12,3.0,118.82106502527266,31.885426352846796
137.0,620.319189274861,-342.16610399648494,-3.0952359346960026,-2.0754929446758013e-12,3.0,118.82106291156691,31.885426269590724
137.20000000000002,620.1194041317337,-342.17537202005417,-3.095235934696003,9.272912929525991e-12,3.0,118.82106079786118,31.88542618633465
137.4,619.9196189872633,-342.18464004362346,-3.0952359346960274,1.3008710439230754e-11,3.0,118.82105868415543,31.88542610307858
137.6,619.7198338427929,-342.1939080671927,-3.0952359346955967,-2.4254514804332813e-13,3.0,118.82105657044968,31.885426019822507
137.8,619.5200486996657,-342.203176090762,-3.0952359346953506,-6.178824829685546e-12,3.0,118.82105445674395,31.885425936566435
138.0,619.3202635565385,-342.2124441143313,-3.095235934695358,-4.730574450149875e-12,3.0,118.82105234303822,31.885425853310362
138.20000000000002,619.1204784120681,-342.2217121379005,-3.095235934695883,-4.382858851942169e-12,3.0,118.82105022933247,31.88542577005429
138.4,618.9206932689409,-342.2309801614698,-3.0952359346961402,-4.860554307875681e-12,3.0,118.82104811562674,31.885425686798218
138.6,618.7209081244705,-342.2402481846436,-3.0952359346961176,-7.93030211136472e-12,3.0,118.82104600192099,31.88542560354215
138.8,618.5211229800001,-342.24951620821287,-3.0952359346960345,-3.896246174497865e-12,3.0,118.82104388821524,31.885425520286077
139.0,618.3213378368729,-342.25878423178216,-3.0952359346960043,9.248648199727099e-12,3.0,118.82104177450951,31.885425437030005
139.20000000000002,618.1215526924025,-342.2680522553514,-3.095235934696034,1.2581695687427517e-11,3.0,118.82103966080376,31.885425353773932
139.4,617.9217675479321,-342.27732027931614,-3.095235934695573,-5.349953484769135e-13,3.0,118.82103754709802,31.885425270517857
139.6,617.7219824048049,-342.28658830249,-3.0952359346953604,-5.949713716320659e-12,3.0,118.82103543339228,31.885425187261788
139.8,617.5221972603345,-342.2958563260592,-3.095235934695366,-4.756775529773142e-12,3.0,118.82103331968653,31.885425104005716
140.0,617.322412115864,-342.3051243496285,-3.0952359346958915,-4.772229496778826e-12,3.0,118.82103120598079,31.885425020749643
140.20000000000002,617.1226269727368,-342.3143923731978,-3.0952359346961376,-4.548896345139523e-12,3.0,118.82102909227505,31.88542493749357
140.4,616.9228418282664,-342.323660396767,-3.0952359346961344,-7.777640219880823e-12,3.0,118.82102697856931,31.8854248542375
140.6,616.723056683796,-342.3329284199408,-3.0952359346960407,-4.1427742488090556e-12,3.0,118.82102486486356,31.88542477098143
140.8,616.5232715406688,-342.3421964435101,-3.0952359346959852,8.983080742195518e-12,3.0,118.82102275115783,31.885424687725358
141.0,616.3234863961984,-342.35146446747484,-3.095235934696025,1.3120151234289917e-11,3.0,118.82102063745208,31.885424604469282
141.20000000000002,616.1237012530712,-342.36073249104413,-3.0952359346960465,1.2134945141641837e-11,3.0,118.82101852374635,31.88542452121321
141.4,615.923916109944,-342.3700005142179,-3.0952359346955887,-5.125602972096869e-13,3.0,118.82101641004061,31.88542443795714
141.6,615.7241309654736,-342.3792685377872,-3.095235934695349,-5.7313677599401215e-12,3.0,118.82101429633487,31.88542435470107
141.8,615.5243458210032,-342.38853656135643,-3.0952359346953564,-4.674446397110222e-12,3.0,118.82101218262912,31.885424271444997
142.0,615.3245606778759,-342.3978045849257,-3.0952359346958938,-4.660425589398698e-12,3.0,118.82101006892339,31.885424188188924
142.20000000000002,615.1247755334056,-342.407072608495,-3.0952359346961344,-8.121431910043562e-12,3.0,118.82100795521764,31.885424104932852
142.4,614.9249903889352,-342.41634063206425,-3.095235934696041,-3.7869382703075585e-12,3.0,118.82100584151189,31.88542402167678
142.6,614.7252052458078,-342.42560865563354,-3.0952359346959986,-1.6226396421440069e-12,3.0,118.82100372780616,31.885423938420708
142.8,614.5254201013374,-342.43487667920283,-3.095235934696008,9.224176425968927e-12,3.0,118.82100161410041,31.885423855164635
143.0,614.325634956867,-342.44414470277206,-3.0952359346960168,1.2465929155452344e-11,3.0,118.82099950039466,31.885423771908563
143.20000000000002,614.1258498137398,-342.45341272594584,-3.0952359346960403,1.2075705641077154e-11,3.0,118.82099738668893,31.885423688652494
143.4,613.9260646692694,-342.46268074951513,-3.095235934695579,-1.7224404445076273e-13,3.0,118.82099527298318,31.885423605396422
143.6,613.726279524799,-342.4719487730844,-3.095235934695371,-4.604094645545917e-12,3.0,118.82099315927744,31.88542352214035
143.8,613.5264943816718,-342.48121679665365,-3.0952359346958804,-4.977146305485459e-12,3.0,118.8209910455717,31.885423438884278
144.0,613.3267092372014,-342.4904848206184,-3.0952359346961233,-5.3945242378319764e-12,3.0,118.82098893186595,31.885423355628202
144.20000000000002,613.126924092731,-342.49975284379224,-3.095235934696129,-8.167530856210484e-12,3.0,118.82098681816021,31.885423272372133
144.4,612.9271389496038,-342.50902086736147,-3.0952359346960403,-4.158921120297217e-12,3.0,118.82098470445447,31.88542318911606
144.6,612.7273538064766,-342.51828889093076,-3.0952359346959994,-1.2713910938563712e-12,3.0,118.82098259074874,31.88542310585999
144.8,612.5275686620062,-342.52755691450005,-3.095235934696012,9.366220776420953e-12,3.0,118.820980477043,31.885423022603916
145.0,612.327783518879,-342.5368249376738,-3.095235934696041,1.219720989778335e-11,3.0,118.82097836333726,31.885422939347848
145.20000000000002,612.1279983744085,-342.54609296124306,-3.095235934695551,-5.203983177935265e-13,3.0,118.82097624963151,31.885422856091775
