index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
145,72.5,64.35746240619099,3.869114704692712,0.7910249693562201,0.008378986147119924,6.320088248428144,,,
146,73.0,64.72428670629952,4.2414587111033155,0.794353904701564,0.004336939419260105,6.248481052857528,,,
147,73.5,65.08803958073824,4.612356598252364,0.7955331260168178,0.00017707792332896492,6.176043674385692,,,
148,74.0,65.44935950277365,4.980839552335778,0.7945228432946913,-0.004122492907298759,6.102746551178373,,,
149,74.5,65.80888494567223,5.345938759549476,0.7912759439630699,-0.008585557280272485,6.02855832417001,,,
150,75.0,66.16725438270048,5.706685406089379,0.7857376666031037,-0.013237106411269352,5.953445680269496,,,
151,75.5,66.5251062871249,6.062110678151406,0.7778455668268399,-0.018102465735877715,5.877373177527485,,,
152,76.0,66.88307913221196,6.411245761931476,0.7675298388358311,-0.02320615179955343,5.800303049662105,,,
153,76.5,67.24181139122818,6.753121843625511,0.7547140775513671,-0.028570365757488014,5.722194986883925,,,
154,77.0,67.60194153744004,7.086770109429428,0.7393165890875049,-0.034213022152579896,5.643005889410317,,,
155,77.5,67.96410804411403,7.411221745539146,0.7212523796182759,-0.04014521350642963,5.562689589391046,,,
156,78.0,68.32894938451666,7.72550793815059,0.7004359706930894,-0.04636803173190615,5.481196536151529,,,
157,78.5,68.69710403191439,8.028659873459674,0.6767851969288893,-0.05286871825580407,5.398473438660186,,,
158,79.0,69.06921045957374,8.319708737662319,0.650226131203179,-0.05961621049583623,5.314462857892557,,,
159,79.5,69.4459071407612,8.597685716954448,0.6206992415978669,-0.0665563074142514,5.229102740233694,,,
160,80.0,69.82783254874326,8.861621997531977,0.5881667999393001,-0.07360689962633384,5.142325881147511,,,
161,80.5,70.21562515678642,9.110548765590826,0.5526214207190062,-0.08065399173604186,5.054059305936123,,,
162,81.0,70.60992343815714,9.343497207326918,0.5140954034662086,-0.08754954696972007,4.964223551364253,,,
163,81.5,71.01136586612196,9.559498508936167,0.4726702858994679,-0.09411242255463974,4.872731828032354,,,
164,82.0,71.42059091394734,9.757583856614499,0.42848571585514733,-0.10013370592617812,4.779489038372148,,,
165,82.5,71.83823705489979,9.93678443655783,0.3817464730034768,-0.10538744790662914,4.6843906186311495,,,
166,83.0,72.26490233500739,10.096202803663955,0.33358374694482895,-0.10361367711712097,4.587321164679831,,,
167,83.5,72.70062168550375,10.235935614170868,0.28754576532424875,-0.0975357754705247,4.488152790170977,,,
