index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
189,94.39278434478928,19.0,0.0,0.0,0.0,3.0,,,
190,94.89278434478928,19.5,0.0,0.0,0.0,3.0,,,
191,95.39278434478928,20.0,0.0,0.0,0.0,3.0,,,
192,95.89278434478928,20.5,0.0,0.0,0.0,3.0,,,
193,96.39278434478928,21.0,0.0,0.0,0.0,3.0,,,
194,96.89278434478928,21.5,0.0,0.0,0.0,3.0,,,
195,97.39278434478928,22.0,0.0,0.0,0.0,3.0,,,
196,97.89278434478928,22.5,0.0,0.0,0.0,3.0,,,
197,98.39278434478928,23.0,0.0,0.0,0.0,3.0,,,
198,98.89278434478928,23.5,0.0,0.0,0.0,3.0,,,
199,99.39278434478928,24.0,0.0,0.0,0.0,3.0,,,
200,99.89278434478928,24.5,0.0,0.0,0.0,3.0,,,
201,100.39278434478928,25.0,0.0,0.0,0.0,3.0,,,
202,100.89278434478928,25.5,0.0,0.0,0.0,3.0,,,
203,101.39278434478928,26.0,0.0,0.0,0.0,3.0,,,
204,101.89278434478928,26.5,0.0,0.0,0.0,3.0,,,
205,102.39278434478928,27.0,0.0,0.0,0.0,3.0,,,
206,102.89278434478928,27.5,0.0,0.0,0.0,2.8460498941515415,,,
207,103.39278434478928,28.0,0.0,0.0,0.0,2.6832815729997477,,,
208,103.89278434478928,28.5,0.0,0.0,0.0,2.5099800796022267,,,
209,104.39278434478928,29.0,0.0,0.0,0.0,2.32379000772445,,,
210,104.89278434478928,29.5,0.0,0.0,0.0,2.1213203435596424,,,
211,105.39278434478928,30.0,0.0,0.0,0.0,1.8973665961010275,,,
212,105.89278434478928,30.5,0.0,0.0,0.0,1.6431676725154984,,,
213,106.39278434478928,31.0,0.0,0.0,0.0,1.3416407864998738,,,
214,106.89278434478928,31.5,0.0,0.0,0.0,0.9486832980505138,,,
215,107.39278434478928,32.0,0.0,0.0,0.0,0.0,,,
